Main.Study.t,Main.Study.FileOut.Ins[0],Main.Study.FileOut.Ins[1],Main.Study.FileOut.Ins[2],Main.Study.FileOut.Ori[0],Main.Study.FileOut.Ori[1],Main.Study.FileOut.Ori[2]
           4.482759e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.137212e-02,           1.611065e+00,           1.940136e-01
           4.827586e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.137245e-02,           1.611064e+00,           1.940121e-01
           4.827586e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.137248e-02,           1.611064e+00,           1.940120e-01
           5.172414e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.137218e-02,           1.611062e+00,           1.940109e-01
           5.517241e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.137142e-02,           1.611060e+00,           1.940104e-01
           5.172414e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.137221e-02,           1.611062e+00,           1.940109e-01
           5.517241e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.137145e-02,           1.611060e+00,           1.940103e-01
           5.862069e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.137047e-02,           1.611057e+00,           1.940099e-01
           5.862069e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.137050e-02,           1.611057e+00,           1.940098e-01
           6.206897e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136947e-02,           1.611054e+00,           1.940092e-01
           6.551724e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136896e-02,           1.611050e+00,           1.940068e-01
           6.206897e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136950e-02,           1.611054e+00,           1.940091e-01
           6.551724e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136901e-02,           1.611050e+00,           1.940067e-01
           6.896552e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136809e-02,           1.611046e+00,           1.940049e-01
           7.241379e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136659e-02,           1.611042e+00,           1.940042e-01
           6.896552e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136815e-02,           1.611046e+00,           1.940047e-01
           7.586207e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136461e-02,           1.611038e+00,           1.940050e-01
           7.241379e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136661e-02,           1.611042e+00,           1.940041e-01
           7.931034e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136271e-02,           1.611034e+00,           1.940057e-01
           7.586207e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136463e-02,           1.611038e+00,           1.940049e-01
           8.275862e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136043e-02,           1.611030e+00,           1.940068e-01
           7.931034e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136272e-02,           1.611034e+00,           1.940056e-01
           8.275862e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.136044e-02,           1.611030e+00,           1.940067e-01
